Punjab (PB),Sangrur,pharmaceutical,5
Punjab (PB),Sangrur,automobile,5
Punjab (PB),Sangrur,textile,2
Punjab (PB),Sangrur,food,5
Odisha (OD),Balangir,telecom,4
Odisha (OD),Balangir,tourism,4
Odisha (OD),Balangir,pharmaceutical,2
Odisha (OD),Balangir,automobile,3
Odisha (OD),Balangir,textile,2
Odisha (OD),Balangir,food,3
Uttarakhand (UK),Udham Singh Nagar,telecom,1
Uttarakhand (UK),Udham Singh Nagar,tourism,1
Uttarakhand (UK),Udham Singh Nagar,pharmaceutical,4
Uttarakhand (UK),Udham Singh Nagar,automobile,1
Uttarakhand (UK),Udham Singh Nagar,textile,5
Uttarakhand (UK),Udham Singh Nagar,food,5
Maharashtra (MH),Nandurbar,telecom,2
Maharashtra (MH),Nandurbar,tourism,2
Maharashtra (MH),Nandurbar,pharmaceutical,2
Maharashtra (MH),Nandurbar,automobile,2
Maharashtra (MH),Nandurbar,textile,4
Maharashtra (MH),Nandurbar,food,2
Rajasthan (RJ),Dausa,telecom,3
Rajasthan (RJ),Dausa,tourism,1
Rajasthan (RJ),Dausa,pharmaceutical,3
Rajasthan (RJ),Dausa,automobile,2
Rajasthan (RJ),Dausa,textile,4
Rajasthan (RJ),Dausa,food,1
Haryana (HR),Bhiwani,telecom,4
Haryana (HR),Bhiwani,tourism,1
Haryana (HR),Bhiwani,pharmaceutical,3
Haryana (HR),Bhiwani,automobile,2
Haryana (HR),Bhiwani,textile,3
Haryana (HR),Bhiwani,food,4
Bihar (BR),Kaimur,telecom,4
Bihar (BR),Kaimur,tourism,1
Bihar (BR),Kaimur,pharmaceutical,1
Bihar (BR),Kaimur,automobile,1
Bihar (BR),Kaimur,textile,4
Bihar (BR),Kaimur,food,1
Chhattisgarh (CG),Janjgir-Champa,telecom,3
Chhattisgarh (CG),Janjgir-Champa,tourism,3
Chhattisgarh (CG),Janjgir-Champa,pharmaceutical,2
Chhattisgarh (CG),Janjgir-Champa,automobile,2
Chhattisgarh (CG),Janjgir-Champa,textile,2
Chhattisgarh (CG),Janjgir-Champa,food,4
Tamil Nadu (TN),Nagapattinam,telecom,3
Tamil Nadu (TN),Nagapattinam,tourism,5
Tamil Nadu (TN),Nagapattinam,pharmaceutical,2
Tamil Nadu (TN),Nagapattinam,automobile,5
Tamil Nadu (TN),Nagapattinam,textile,2
Tamil Nadu (TN),Nagapattinam,food,2
Maharashtra (MH),Ratnagiri,telecom,5
Maharashtra (MH),Ratnagiri,tourism,2
Maharashtra (MH),Ratnagiri,pharmaceutical,1
Maharashtra (MH),Ratnagiri,automobile,2
Maharashtra (MH),Ratnagiri,textile,5
Maharashtra (MH),Ratnagiri,food,5
Karnataka (KA),Haveri district,telecom,5
Karnataka (KA),Haveri district,tourism,4
Karnataka (KA),Haveri district,pharmaceutical,5
Karnataka (KA),Haveri district,automobile,4
Karnataka (KA),Haveri district,textile,1
Karnataka (KA),Haveri district,food,3
Uttar Pradesh (UP),Kaushambi,telecom,5
Uttar Pradesh (UP),Kaushambi,tourism,5
Uttar Pradesh (UP),Kaushambi,pharmaceutical,5
Uttar Pradesh (UP),Kaushambi,automobile,2
Uttar Pradesh (UP),Kaushambi,textile,3
Uttar Pradesh (UP),Kaushambi,food,4
Punjab (PB),Hoshiarpur,telecom,5
Punjab (PB),Hoshiarpur,tourism,3
Punjab (PB),Hoshiarpur,pharmaceutical,2
Punjab (PB),Hoshiarpur,automobile,1
Punjab (PB),Hoshiarpur,textile,1
Punjab (PB),Hoshiarpur,food,5
Uttar Pradesh (UP),Etawah,telecom,5
Uttar Pradesh (UP),Etawah,tourism,4
Uttar Pradesh (UP),Etawah,pharmaceutical,2
Uttar Pradesh (UP),Etawah,automobile,2
Uttar Pradesh (UP),Etawah,textile,1
Uttar Pradesh (UP),Etawah,food,1
Madhya Pradesh (MP),Betul,telecom,2
Madhya Pradesh (MP),Betul,tourism,2
Madhya Pradesh (MP),Betul,pharmaceutical,5
Madhya Pradesh (MP),Betul,automobile,2
Madhya Pradesh (MP),Betul,textile,3
Madhya Pradesh (MP),Betul,food,5
Odisha (OD),Kalahandi,telecom,2
Odisha (OD),Kalahandi,tourism,4
Odisha (OD),Kalahandi,pharmaceutical,2
Odisha (OD),Kalahandi,automobile,3
Odisha (OD),Kalahandi,textile,3
Odisha (OD),Kalahandi,food,4
Uttar Pradesh (UP),Hathras (Mahamaya Nagar),telecom,5
Uttar Pradesh (UP),Hathras (Mahamaya Nagar),tourism,3
Uttar Pradesh (UP),Hathras (Mahamaya Nagar),pharmaceutical,2
Uttar Pradesh (UP),Hathras (Mahamaya Nagar),automobile,1
Uttar Pradesh (UP),Hathras (Mahamaya Nagar),textile,5
Uttar Pradesh (UP),Hathras (Mahamaya Nagar),food,3
Madhya Pradesh (MP),Dewas,telecom,5
Madhya Pradesh (MP),Dewas,tourism,3
Madhya Pradesh (MP),Dewas,pharmaceutical,1
Madhya Pradesh (MP),Dewas,automobile,1
Madhya Pradesh (MP),Dewas,textile,3
Madhya Pradesh (MP),Dewas,food,5
Uttar Pradesh (UP),Sant Ravidas Nagar,telecom,1
Uttar Pradesh (UP),Sant Ravidas Nagar,tourism,5
Uttar Pradesh (UP),Sant Ravidas Nagar,pharmaceutical,3
Uttar Pradesh (UP),Sant Ravidas Nagar,automobile,1
Uttar Pradesh (UP),Sant Ravidas Nagar,textile,3
Uttar Pradesh (UP),Sant Ravidas Nagar,food,4
Gujarat (GJ),Bharuch,telecom,5
Gujarat (GJ),Bharuch,tourism,3
Gujarat (GJ),Bharuch,pharmaceutical,3
Gujarat (GJ),Bharuch,automobile,5
Gujarat (GJ),Bharuch,textile,4
Gujarat (GJ),Bharuch,food,4
Madhya Pradesh (MP),Rajgarh,telecom,5
Madhya Pradesh (MP),Rajgarh,tourism,3
Madhya Pradesh (MP),Rajgarh,pharmaceutical,1
Madhya Pradesh (MP),Rajgarh,automobile,4
Madhya Pradesh (MP),Rajgarh,textile,4
Madhya Pradesh (MP),Rajgarh,food,5
Rajasthan (RJ),Chittorgarh,telecom,2
Rajasthan (RJ),Chittorgarh,tourism,2
Rajasthan (RJ),Chittorgarh,pharmaceutical,2
Rajasthan (RJ),Chittorgarh,automobile,1
Rajasthan (RJ),Chittorgarh,textile,4
Rajasthan (RJ),Chittorgarh,food,4
Karnataka (KA),Kolar,telecom,5
Karnataka (KA),Kolar,tourism,5
Karnataka (KA),Kolar,pharmaceutical,3
Karnataka (KA),Kolar,automobile,4
Karnataka (KA),Kolar,textile,5
Karnataka (KA),Kolar,food,4
Chhattisgarh (CG),Rajnandgaon,telecom,3
Chhattisgarh (CG),Rajnandgaon,tourism,4
Chhattisgarh (CG),Rajnandgaon,pharmaceutical,4
Chhattisgarh (CG),Rajnandgaon,automobile,1
Chhattisgarh (CG),Rajnandgaon,textile,5
Chhattisgarh (CG),Rajnandgaon,food,3
Jammu and Kashmir (JK),Jammu,telecom,4
Jammu and Kashmir (JK),Jammu,tourism,1
Jammu and Kashmir (JK),Jammu,pharmaceutical,5
Jammu and Kashmir (JK),Jammu,automobile,4
Jammu and Kashmir (JK),Jammu,textile,5
Jammu and Kashmir (JK),Jammu,food,1
Assam (AS),Kamrup,telecom,3
Assam (AS),Kamrup,tourism,4
Assam (AS),Kamrup,pharmaceutical,1
Assam (AS),Kamrup,automobile,1
Assam (AS),Kamrup,textile,2
Assam (AS),Kamrup,food,3
Haryana (HR),Gurgaon,telecom,4
Haryana (HR),Gurgaon,tourism,3
Haryana (HR),Gurgaon,pharmaceutical,5
Haryana (HR),Gurgaon,automobile,4
Haryana (HR),Gurgaon,textile,2
Haryana (HR),Gurgaon,food,5
Gujarat (GJ),Amreli district,telecom,4
Gujarat (GJ),Amreli district,tourism,4
Gujarat (GJ),Amreli district,pharmaceutical,4
Gujarat (GJ),Amreli district,automobile,2
Gujarat (GJ),Amreli district,textile,2
Gujarat (GJ),Amreli district,food,3
Madhya Pradesh (MP),Shajapur,telecom,2
Madhya Pradesh (MP),Shajapur,tourism,1
Madhya Pradesh (MP),Shajapur,pharmaceutical,3
Madhya Pradesh (MP),Shajapur,automobile,2
Madhya Pradesh (MP),Shajapur,textile,1
Madhya Pradesh (MP),Shajapur,food,3
Himachal Pradesh (HP),Kangra,telecom,3
Himachal Pradesh (HP),Kangra,tourism,2
Himachal Pradesh (HP),Kangra,pharmaceutical,2
Himachal Pradesh (HP),Kangra,automobile,4
Himachal Pradesh (HP),Kangra,textile,3
Himachal Pradesh (HP),Kangra,food,3
Odisha (OD),Bhadrak,telecom,3
Odisha (OD),Bhadrak,tourism,1
Odisha (OD),Bhadrak,pharmaceutical,5
Odisha (OD),Bhadrak,automobile,3
Odisha (OD),Bhadrak,textile,1
Odisha (OD),Bhadrak,food,1
Haryana (HR),Karnal,telecom,1
Haryana (HR),Karnal,tourism,5
Haryana (HR),Karnal,pharmaceutical,3
Haryana (HR),Karnal,automobile,5
Haryana (HR),Karnal,textile,3
Haryana (HR),Karnal,food,4
Tamil Nadu (TN),Dharmapuri,telecom,2
Tamil Nadu (TN),Dharmapuri,tourism,2
Tamil Nadu (TN),Dharmapuri,pharmaceutical,3
Tamil Nadu (TN),Dharmapuri,automobile,5
Tamil Nadu (TN),Dharmapuri,textile,1
Tamil Nadu (TN),Dharmapuri,food,3
Jharkhand (JH),West Singhbhum,telecom,2
Jharkhand (JH),West Singhbhum,tourism,1
Jharkhand (JH),West Singhbhum,pharmaceutical,4
Jharkhand (JH),West Singhbhum,automobile,1
Jharkhand (JH),West Singhbhum,textile,2
Jharkhand (JH),West Singhbhum,food,1
Chhattisgarh (CG),Raigarh,telecom,2
Chhattisgarh (CG),Raigarh,tourism,5
Chhattisgarh (CG),Raigarh,pharmaceutical,1
Chhattisgarh (CG),Raigarh,automobile,2
Chhattisgarh (CG),Raigarh,textile,1
Chhattisgarh (CG),Raigarh,food,2
Jharkhand (JH),Deoghar,telecom,5
Jharkhand (JH),Deoghar,tourism,1
Jharkhand (JH),Deoghar,pharmaceutical,3
Jharkhand (JH),Deoghar,automobile,3
Jharkhand (JH),Deoghar,textile,5
Jharkhand (JH),Deoghar,food,1
Haryana (HR),Sonipat,telecom,4
Haryana (HR),Sonipat,tourism,4
Haryana (HR),Sonipat,pharmaceutical,3
Haryana (HR),Sonipat,automobile,2
Haryana (HR),Sonipat,textile,4
Haryana (HR),Sonipat,food,3
Odisha (OD),Bargarh (Baragarh),telecom,5
Odisha (OD),Bargarh (Baragarh),tourism,1
Odisha (OD),Bargarh (Baragarh),pharmaceutical,5
Odisha (OD),Bargarh (Baragarh),automobile,5
Odisha (OD),Bargarh (Baragarh),textile,5
Odisha (OD),Bargarh (Baragarh),food,5
Rajasthan (RJ),Karauli,telecom,3
Rajasthan (RJ),Karauli,tourism,3
Rajasthan (RJ),Karauli,pharmaceutical,3
Rajasthan (RJ),Karauli,automobile,4
Rajasthan (RJ),Karauli,textile,5
Rajasthan (RJ),Karauli,food,2
Madhya Pradesh (MP),Vidisha,telecom,1
Madhya Pradesh (MP),Vidisha,tourism,3
Madhya Pradesh (MP),Vidisha,pharmaceutical,2
Madhya Pradesh (MP),Vidisha,automobile,3
Madhya Pradesh (MP),Vidisha,textile,4
Madhya Pradesh (MP),Vidisha,food,2
Madhya Pradesh (MP),Ratlam,telecom,4
Madhya Pradesh (MP),Ratlam,tourism,3
Madhya Pradesh (MP),Ratlam,pharmaceutical,1
Madhya Pradesh (MP),Ratlam,automobile,1
Madhya Pradesh (MP),Ratlam,textile,1
Madhya Pradesh (MP),Ratlam,food,5
Uttar Pradesh (UP),Hapur (Panchsheel Nagar),telecom,3
Uttar Pradesh (UP),Hapur (Panchsheel Nagar),tourism,4
Uttar Pradesh (UP),Hapur (Panchsheel Nagar),pharmaceutical,1
Uttar Pradesh (UP),Hapur (Panchsheel Nagar),automobile,3
Uttar Pradesh (UP),Hapur (Panchsheel Nagar),textile,3
Uttar Pradesh (UP),Hapur (Panchsheel Nagar),food,3
Madhya Pradesh (MP),Tikamgarh,telecom,2
Madhya Pradesh (MP),Tikamgarh,tourism,4
Madhya Pradesh (MP),Tikamgarh,pharmaceutical,5
Madhya Pradesh (MP),Tikamgarh,automobile,1
Madhya Pradesh (MP),Tikamgarh,textile,4
Madhya Pradesh (MP),Tikamgarh,food,3
Odisha (OD),Kendrapara,telecom,2
Odisha (OD),Kendrapara,tourism,2
Odisha (OD),Kendrapara,pharmaceutical,1
Odisha (OD),Kendrapara,automobile,1
Odisha (OD),Kendrapara,textile,3
Odisha (OD),Kendrapara,food,1
Uttar Pradesh (UP),Kanshi Ram Nagar,telecom,1
Uttar Pradesh (UP),Kanshi Ram Nagar,tourism,3
Uttar Pradesh (UP),Kanshi Ram Nagar,pharmaceutical,5
Uttar Pradesh (UP),Kanshi Ram Nagar,automobile,4
Uttar Pradesh (UP),Kanshi Ram Nagar,textile,5
Uttar Pradesh (UP),Kanshi Ram Nagar,food,1
Rajasthan (RJ),Tonk,telecom,5
Rajasthan (RJ),Tonk,tourism,3
Rajasthan (RJ),Tonk,pharmaceutical,2
Rajasthan (RJ),Tonk,automobile,4
Rajasthan (RJ),Tonk,textile,2
Rajasthan (RJ),Tonk,food,4
Chhattisgarh (CG),Bastar,telecom,5
Chhattisgarh (CG),Bastar,tourism,2
Chhattisgarh (CG),Bastar,pharmaceutical,1
Chhattisgarh (CG),Bastar,automobile,5
Chhattisgarh (CG),Bastar,textile,5
Chhattisgarh (CG),Bastar,food,4
Rajasthan (RJ),Jhalawar,telecom,2
Rajasthan (RJ),Jhalawar,tourism,1
Rajasthan (RJ),Jhalawar,pharmaceutical,2
Rajasthan (RJ),Jhalawar,automobile,4
Rajasthan (RJ),Jhalawar,textile,5
Rajasthan (RJ),Jhalawar,food,5
Karnataka (KA),Koppal,telecom,4
Karnataka (KA),Koppal,tourism,1
Karnataka (KA),Koppal,pharmaceutical,1
Karnataka (KA),Koppal,automobile,4
Karnataka (KA),Koppal,textile,5
Karnataka (KA),Koppal,food,3
Rajasthan (RJ),Dungapur,telecom,3
Rajasthan (RJ),Dungapur,tourism,5
Rajasthan (RJ),Dungapur,pharmaceutical,1
Rajasthan (RJ),Dungapur,automobile,2
Rajasthan (RJ),Dungapur,textile,2
Rajasthan (RJ),Dungapur,food,3
Punjab (PB),Bathinda,telecom,4
Punjab (PB),Bathinda,tourism,1
Punjab (PB),Bathinda,pharmaceutical,5
Punjab (PB),Bathinda,automobile,1
Punjab (PB),Bathinda,textile,4
Punjab (PB),Bathinda,food,3
Gujarat (GJ),Gandhinagar,telecom,1
Gujarat (GJ),Gandhinagar,tourism,5
Gujarat (GJ),Gandhinagar,pharmaceutical,5
Gujarat (GJ),Gandhinagar,automobile,4
Gujarat (GJ),Gandhinagar,textile,1
Gujarat (GJ),Gandhinagar,food,3
Madhya Pradesh (MP),Barwani,telecom,3
Madhya Pradesh (MP),Barwani,tourism,4
Madhya Pradesh (MP),Barwani,pharmaceutical,3
Madhya Pradesh (MP),Barwani,automobile,5
Madhya Pradesh (MP),Barwani,textile,4
Madhya Pradesh (MP),Barwani,food,3
Madhya Pradesh (MP),Seoni,telecom,5
Madhya Pradesh (MP),Seoni,tourism,4
Madhya Pradesh (MP),Seoni,pharmaceutical,4
Madhya Pradesh (MP),Seoni,automobile,4
Madhya Pradesh (MP),Seoni,textile,3
Madhya Pradesh (MP),Seoni,food,2
Odisha (OD),Koraput,telecom,4
Odisha (OD),Koraput,tourism,2
Odisha (OD),Koraput,pharmaceutical,5
Odisha (OD),Koraput,automobile,2
Odisha (OD),Koraput,textile,4
Odisha (OD),Koraput,food,2
Uttar Pradesh (UP),Auraiya,telecom,1
Uttar Pradesh (UP),Auraiya,tourism,5
Uttar Pradesh (UP),Auraiya,pharmaceutical,4
Uttar Pradesh (UP),Auraiya,automobile,2
Uttar Pradesh (UP),Auraiya,textile,2
Uttar Pradesh (UP),Auraiya,food,5
Bihar (BR),Munger,telecom,2
Bihar (BR),Munger,tourism,4
Bihar (BR),Munger,pharmaceutical,3
Bihar (BR),Munger,automobile,5
Bihar (BR),Munger,textile,3
Bihar (BR),Munger,food,2
Karnataka (KA),Uttara Kannada,telecom,4
Karnataka (KA),Uttara Kannada,tourism,5
Karnataka (KA),Uttara Kannada,pharmaceutical,3
Karnataka (KA),Uttara Kannada,automobile,4
Karnataka (KA),Uttara Kannada,textile,2
Karnataka (KA),Uttara Kannada,food,1
Gujarat (GJ),Patan,telecom,4
Gujarat (GJ),Patan,tourism,3
Gujarat (GJ),Patan,pharmaceutical,1
Gujarat (GJ),Patan,automobile,4
Gujarat (GJ),Patan,textile,3
Gujarat (GJ),Patan,food,1
Tamil Nadu (TN),Sivaganga,telecom,1
Tamil Nadu (TN),Sivaganga,tourism,2
Tamil Nadu (TN),Sivaganga,pharmaceutical,1
Tamil Nadu (TN),Sivaganga,automobile,3
Tamil Nadu (TN),Sivaganga,textile,5
Tamil Nadu (TN),Sivaganga,food,5
Madhya Pradesh (MP),Mandsaur,telecom,1
Madhya Pradesh (MP),Mandsaur,tourism,2
Madhya Pradesh (MP),Mandsaur,pharmaceutical,4
Madhya Pradesh (MP),Mandsaur,automobile,2
Madhya Pradesh (MP),Mandsaur,textile,2
Madhya Pradesh (MP),Mandsaur,food,2
Rajasthan (RJ),Sawai Madhopur,telecom,3
Rajasthan (RJ),Sawai Madhopur,tourism,1
Rajasthan (RJ),Sawai Madhopur,pharmaceutical,4
Rajasthan (RJ),Sawai Madhopur,automobile,5
Rajasthan (RJ),Sawai Madhopur,textile,5
Rajasthan (RJ),Sawai Madhopur,food,4
Tamil Nadu (TN),Ramanathapuram,telecom,2
Tamil Nadu (TN),Ramanathapuram,tourism,2
Tamil Nadu (TN),Ramanathapuram,pharmaceutical,3
Tamil Nadu (TN),Ramanathapuram,automobile,5
Tamil Nadu (TN),Ramanathapuram,textile,3
Tamil Nadu (TN),Ramanathapuram,food,3
Haryana (HR),Jind,telecom,2
Haryana (HR),Jind,tourism,5
Haryana (HR),Jind,pharmaceutical,2
Haryana (HR),Jind,automobile,3
Haryana (HR),Jind,textile,5
Haryana (HR),Jind,food,5
Madhya Pradesh (MP),Raisen,telecom,4
Madhya Pradesh (MP),Raisen,tourism,4
Madhya Pradesh (MP),Raisen,pharmaceutical,1
Madhya Pradesh (MP),Raisen,automobile,3
Madhya Pradesh (MP),Raisen,textile,4
Madhya Pradesh (MP),Raisen,food,1
Gujarat (GJ),Navsari,telecom,5
Gujarat (GJ),Navsari,tourism,1
Gujarat (GJ),Navsari,pharmaceutical,4
Gujarat (GJ),Navsari,automobile,4
Gujarat (GJ),Navsari,textile,4
Gujarat (GJ),Navsari,food,5
Assam (AS),Dibrugarh,telecom,4
Assam (AS),Dibrugarh,tourism,5
Assam (AS),Dibrugarh,pharmaceutical,4
Assam (AS),Dibrugarh,automobile,5
Assam (AS),Dibrugarh,textile,5
Assam (AS),Dibrugarh,food,4
Jharkhand (JH),Garhwa,telecom,4
Jharkhand (JH),Garhwa,tourism,1
Jharkhand (JH),Garhwa,pharmaceutical,2
Jharkhand (JH),Garhwa,automobile,5
Jharkhand (JH),Garhwa,textile,1
Jharkhand (JH),Garhwa,food,4
Maharashtra (MH),Gondia,telecom,4
Maharashtra (MH),Gondia,tourism,2
Maharashtra (MH),Gondia,pharmaceutical,2
Maharashtra (MH),Gondia,automobile,5
Maharashtra (MH),Gondia,textile,5
Maharashtra (MH),Gondia,food,5
Jharkhand (JH),Dumka,telecom,1
Jharkhand (JH),Dumka,tourism,3
Jharkhand (JH),Dumka,pharmaceutical,5
Jharkhand (JH),Dumka,automobile,3
Jharkhand (JH),Dumka,textile,5
Jharkhand (JH),Dumka,food,4
Assam (AS),Tinsukia,telecom,5
Assam (AS),Tinsukia,tourism,5
Assam (AS),Tinsukia,pharmaceutical,5
Assam (AS),Tinsukia,automobile,3
Assam (AS),Tinsukia,textile,2
Assam (AS),Tinsukia,food,5
Jharkhand (JH),Godda,telecom,2
Jharkhand (JH),Godda,tourism,1
Jharkhand (JH),Godda,pharmaceutical,3
Jharkhand (JH),Godda,automobile,3
Jharkhand (JH),Godda,textile,4
Jharkhand (JH),Godda,food,4
Madhya Pradesh (MP),Sehore,telecom,5
Madhya Pradesh (MP),Sehore,tourism,4
Madhya Pradesh (MP),Sehore,pharmaceutical,4
Madhya Pradesh (MP),Sehore,automobile,4
Madhya Pradesh (MP),Sehore,textile,1
Madhya Pradesh (MP),Sehore,food,4
Madhya Pradesh (MP),Khandwa (East Nimar),telecom,3
Madhya Pradesh (MP),Khandwa (East Nimar),tourism,2
Madhya Pradesh (MP),Khandwa (East Nimar),pharmaceutical,5
Madhya Pradesh (MP),Khandwa (East Nimar),automobile,3
Madhya Pradesh (MP),Khandwa (East Nimar),textile,2
Madhya Pradesh (MP),Khandwa (East Nimar),food,1
Kerala (KL),Kasaragod,telecom,3
Kerala (KL),Kasaragod,tourism,3
Kerala (KL),Kasaragod,pharmaceutical,1
Kerala (KL),Kasaragod,automobile,2
Kerala (KL),Kasaragod,textile,4
Kerala (KL),Kasaragod,food,4
Uttar Pradesh (UP),Bagpat,telecom,3
Uttar Pradesh (UP),Bagpat,tourism,1
Uttar Pradesh (UP),Bagpat,pharmaceutical,2
Uttar Pradesh (UP),Bagpat,automobile,5
Uttar Pradesh (UP),Bagpat,textile,1
Uttar Pradesh (UP),Bagpat,food,2
Maharashtra (MH),Wardha,telecom,1
Maharashtra (MH),Wardha,tourism,1
Maharashtra (MH),Wardha,pharmaceutical,4
Maharashtra (MH),Wardha,automobile,4
Maharashtra (MH),Wardha,textile,2
Maharashtra (MH),Wardha,food,3
Haryana (HR),Sirsa,telecom,2
Haryana (HR),Sirsa,tourism,3
Haryana (HR),Sirsa,pharmaceutical,5
Haryana (HR),Sirsa,automobile,4
Haryana (HR),Sirsa,textile,4
Haryana (HR),Sirsa,food,2
Madhya Pradesh (MP),Katni,telecom,3
Madhya Pradesh (MP),Katni,tourism,1
Madhya Pradesh (MP),Katni,pharmaceutical,3
Madhya Pradesh (MP),Katni,automobile,4
Madhya Pradesh (MP),Katni,textile,1
Madhya Pradesh (MP),Katni,food,1
Odisha (OD),Angul,telecom,5
Odisha (OD),Angul,tourism,2
Odisha (OD),Angul,pharmaceutical,3
Odisha (OD),Angul,automobile,5
Odisha (OD),Angul,textile,1
Odisha (OD),Angul,food,1
Jammu and Kashmir (JK),Srinagar,telecom,3
Jammu and Kashmir (JK),Srinagar,tourism,2
Jammu and Kashmir (JK),Srinagar,pharmaceutical,5
Jammu and Kashmir (JK),Srinagar,automobile,4
Jammu and Kashmir (JK),Srinagar,textile,3
Jammu and Kashmir (JK),Srinagar,food,4
Tamil Nadu (TN),Tiruvarur,telecom,5
Tamil Nadu (TN),Tiruvarur,tourism,2
Tamil Nadu (TN),Tiruvarur,pharmaceutical,4
Tamil Nadu (TN),Tiruvarur,automobile,1
Tamil Nadu (TN),Tiruvarur,textile,4
Tamil Nadu (TN),Tiruvarur,food,1
Madhya Pradesh (MP),Damoh,telecom,2
Madhya Pradesh (MP),Damoh,tourism,5
Madhya Pradesh (MP),Damoh,pharmaceutical,5
Madhya Pradesh (MP),Damoh,automobile,4
Madhya Pradesh (MP),Damoh,textile,3
Madhya Pradesh (MP),Damoh,food,1
Assam (AS),Kamrup Metropolitan,telecom,1
Assam (AS),Kamrup Metropolitan,tourism,5
Assam (AS),Kamrup Metropolitan,pharmaceutical,2
Assam (AS),Kamrup Metropolitan,automobile,4
Assam (AS),Kamrup Metropolitan,textile,5
Assam (AS),Kamrup Metropolitan,food,2
Karnataka (KA),Chikkaballapur,telecom,4
Karnataka (KA),Chikkaballapur,tourism,3
Karnataka (KA),Chikkaballapur,pharmaceutical,2
Karnataka (KA),Chikkaballapur,automobile,3
Karnataka (KA),Chikkaballapur,textile,3
Karnataka (KA),Chikkaballapur,food,1
Tamil Nadu (TN),Theni,telecom,5
Tamil Nadu (TN),Theni,tourism,2
Tamil Nadu (TN),Theni,pharmaceutical,5
Tamil Nadu (TN),Theni,automobile,4
Tamil Nadu (TN),Theni,textile,4
Tamil Nadu (TN),Theni,food,3
Madhya Pradesh (MP),Hoshangabad,telecom,3
Madhya Pradesh (MP),Hoshangabad,tourism,4
Madhya Pradesh (MP),Hoshangabad,pharmaceutical,3
Madhya Pradesh (MP),Hoshangabad,automobile,5
Madhya Pradesh (MP),Hoshangabad,textile,5
Madhya Pradesh (MP),Hoshangabad,food,4
Madhya Pradesh (MP),Guna,telecom,3
Madhya Pradesh (MP),Guna,tourism,3
Madhya Pradesh (MP),Guna,pharmaceutical,4
Madhya Pradesh (MP),Guna,automobile,4
Madhya Pradesh (MP),Guna,textile,2
Madhya Pradesh (MP),Guna,food,1
Rajasthan (RJ),Baran,telecom,4
Rajasthan (RJ),Baran,tourism,3
Rajasthan (RJ),Baran,pharmaceutical,2
Rajasthan (RJ),Baran,automobile,2
Rajasthan (RJ),Baran,textile,4
Rajasthan (RJ),Baran,food,3
Odisha (OD),Nabarangpur,telecom,4
Odisha (OD),Nabarangpur,tourism,4
Odisha (OD),Nabarangpur,pharmaceutical,3
Odisha (OD),Nabarangpur,automobile,5
Odisha (OD),Nabarangpur,textile,5
Odisha (OD),Nabarangpur,food,5
Uttar Pradesh (UP),Lalitpur,telecom,5
Uttar Pradesh (UP),Lalitpur,tourism,2
Uttar Pradesh (UP),Lalitpur,pharmaceutical,3
Uttar Pradesh (UP),Lalitpur,automobile,1
Uttar Pradesh (UP),Lalitpur,textile,4
Uttar Pradesh (UP),Lalitpur,food,2
Gujarat (GJ),Gir Somnath,telecom,5
Gujarat (GJ),Gir Somnath,tourism,2
Gujarat (GJ),Gir Somnath,pharmaceutical,1
Gujarat (GJ),Gir Somnath,automobile,3
Gujarat (GJ),Gir Somnath,textile,5
Gujarat (GJ),Gir Somnath,food,4
Assam (AS),Karimganj,telecom,5
Assam (AS),Karimganj,tourism,1
Assam (AS),Karimganj,pharmaceutical,5
Assam (AS),Karimganj,automobile,1
Assam (AS),Karimganj,textile,5
Assam (AS),Karimganj,food,3
Haryana (HR),Yamuna Nagar,telecom,1
Haryana (HR),Yamuna Nagar,tourism,2
Haryana (HR),Yamuna Nagar,pharmaceutical,1
Haryana (HR),Yamuna Nagar,automobile,4
Haryana (HR),Yamuna Nagar,textile,1
Haryana (HR),Yamuna Nagar,food,5
Rajasthan (RJ),Dholpur,telecom,2
Rajasthan (RJ),Dholpur,tourism,1
Rajasthan (RJ),Dholpur,pharmaceutical,2
Rajasthan (RJ),Dholpur,automobile,3
Rajasthan (RJ),Dholpur,textile,1
Rajasthan (RJ),Dholpur,food,4
Chhattisgarh (CG),Korba,telecom,2
Chhattisgarh (CG),Korba,tourism,1
Chhattisgarh (CG),Korba,pharmaceutical,1
Chhattisgarh (CG),Korba,automobile,2
Chhattisgarh (CG),Korba,textile,3
Chhattisgarh (CG),Korba,food,5
Haryana (HR),Panipat,telecom,4
Haryana (HR),Panipat,tourism,3
Haryana (HR),Panipat,pharmaceutical,2
Haryana (HR),Panipat,automobile,2
Haryana (HR),Panipat,textile,5
Haryana (HR),Panipat,food,3
Maharashtra (MH),Bhandara,telecom,3
Maharashtra (MH),Bhandara,tourism,4
Maharashtra (MH),Bhandara,pharmaceutical,1
Maharashtra (MH),Bhandara,automobile,2
Maharashtra (MH),Bhandara,textile,5
Maharashtra (MH),Bhandara,food,1
Maharashtra (MH),Washim,telecom,2
Maharashtra (MH),Washim,tourism,3
Maharashtra (MH),Washim,pharmaceutical,1
Maharashtra (MH),Washim,automobile,5
Maharashtra (MH),Washim,textile,1
Maharashtra (MH),Washim,food,5
Kerala (KL),Pathanamthitta,telecom,3
Kerala (KL),Pathanamthitta,tourism,2
Kerala (KL),Pathanamthitta,pharmaceutical,2
